,id,name,effect,god,rarity,tribe,mana,attack,health,type,set,In % of Decks,Deck win rate,Unique Deck WR,Tendencia,Vendidos por semana,Variação do preço %,price_ETH_$,price_GODS_$,difference_%
117,249,Netherborne Binder,Afterlife: Heal your opponent's god for 3.,neutral,rare,nether,1,2,3,creature,genesis,0.008,0.5379999999999999,0.5379999999999999,-36,56,-0.030997216701508,9.63754512,9.96588369,0.03406869341847498
118,251,Flying Carpet,"Roar: Pick one –<br>· This creature gains ward, or<br>· Foresee 1.",magic,common,mystic,1,3,1,creature,genesis,0.037000000000000005,0.52,0.52,80,137,0.10306394100189,1.66860309,1.7247316428,0.033638049178010304
119,252,Sleep Dart,Target creature goes to sleep. It gains burn +3.,deception,common,,2,0,0,spell,genesis,0.067,0.486,0.486,-39,67,-0.0096425414085388,1.92485811,1.9903343003999998,0.034016112699340656
120,253,Wasteful Shax,"Regen 2.<br>At the end of your opponents turn, obliterate a random creature in your hand. Destroy Wasteful Shax if you cannot.",death,common,nether,2,3,6,creature,genesis,0.003,0.47,0.47,-55,37,-0.19082707166672003,0.25772775,0.2672552376,0.036967255563283334
121,254,Primal Guidance,"Deal 2 damage to a random enemy creature. If you control an Amazon, deal 3 damage instead.",nature,common,,1,0,0,spell,genesis,0.017,0.498,0.498,50,69,-0.049430966377257995,1.24298412,1.2848148468,0.033653468396683935
122,255,Master of Indulgences,Roar: This creature swaps health with another creature.,light,common,guild,4,2,2,creature,genesis,0.017,0.491,0.491,-83,26,0.035925269126892,1.45063905,1.5000138144,0.034036560921202275
123,256,Burrowing Scarab,Afterlife: Both players draw two cards.,death,common,anubian,2,1,1,creature,genesis,0.267,0.529,0.531,34,171,0.044165968894957996,3.2694606000000004,3.3813769896,0.03423084211505706
124,295,Ferocious Rougarou,"Regen 2.<br>When a friendly creature is summoned, this creature gets +1/+1.<br>When a friendly creature dies, this creature takes 1 damage.",nature,common,amazon,5,4,4,creature,genesis,0.005,0.434,0.434,17,53,-0.002133846282959,0.35198247,0.3635345484,0.03282003902069327
125,297,Dead Man's Flail,"Godblitz.<br>At the end of each turn, deal 1 damage to your god.<br>Afterlife: Deal 1 damage to each creature.",war,common,,4,3,2,weapon,genesis,0.003,0.451,0.451,-30,32,-0.021261632442474,0.25183683,0.26061186599999997,0.0348441330046918
126,298,Runaway Trebuchet,Blitz.<br>Roar: Deal 2 damage to a random enemy creature.,war,common,structure,5,4,1,creature,genesis,0.001,0.447,0.447,-25,10,-0.025741338729858,0.22827315,0.23572401119999997,0.032640112076255855
127,299,Blacksmith Armourer,Roar: Give +1/+1 to each creature in your hand.,war,common,guild,3,1,1,creature,genesis,0.003,0.418,0.418,-65,23,-0.033222496509552,0.23121861,0.23902917119999997,0.03377998509722026
128,300,Guerilla Sabotage,"Deal 2 damage to a random enemy creature. If it survives, pull it from the board into your opponent's hand.",deception,common,,3,0,0,spell,genesis,0.003,0.38799999999999996,0.38799999999999996,-57,41,0.42646074295044,0.3387279,0.34082809919999996,0.006200254540591224
129,301,Druidic Summons,Summon a 3/2 confused creature and a 2/3 confused creature.,nature,common,,4,0,0,spell,genesis,0.002,0.447,0.447,-135,18,0.021350860595703,0.24889136999999997,0.257306706,0.03381128080093747
130,302,Lightfoot Informant,Hidden for 1 turn.<br>Roar: Add a copy of a random spell from your opponent's deck to your hand.,deception,common,,2,1,2,creature,genesis,0.028999999999999998,0.49200000000000005,0.49200000000000005,-16,33,0.017877221107483,1.17523854,1.2151090223999998,0.03392543814977323
131,303,Whetstone,Give your relic +4 strength for its next attack.,war,common,,1,0,0,spell,genesis,0.17600000000000002,0.508,0.509,-34,142,0.0270015001297,5.98812018,6.1917545376,0.03400639123445239
132,304,The Harvester,"Whenever a creature dies, deal 2 damage to both gods.<br>When your god takes damage, heal your god for 2.<br>When your god is healed, this creature gets +1 strength.",death,legendary,nether,6,3,4,creature,genesis,0.016,0.47200000000000003,0.47200000000000003,-13,8,0.022998690605164,65.76033996,68.0012542332,0.03407698735382275
133,305,Raiding Kraken,"At the start of your turn, set this creature's mana cost to 9 minus the number of creatures on the board.",neutral,rare,wild,9,3,5,creature,genesis,0.0,0.506,0.506,68,15,0.026397228240967,0.82178334,0.849921894,0.034240842604572615
134,306,Blood Rage,Give a damaged friendly creature +4/+2.,war,common,,2,0,0,spell,genesis,0.028999999999999998,0.499,0.499,26,53,-0.090339541435242,0.52871007,0.5461446383999999,0.03297566925479574
135,307,Out of Its Misery,"Deal 1 damage to a friendly creature. If it dies, randomly pull a creature from your deck into your hand and give it +3/+3.",war,common,,1,0,0,spell,genesis,0.146,0.505,0.505,-16,118,0.014667153358458999,5.6405559,5.8331777292,0.03414944069608461
136,310,Equivalent Exchange,"Obliterate two cards in your hand. Pick one:<br>· Unlock two mana locks, or<br>· Draw two cards.",magic,epic,,3,0,0,spell,genesis,0.011000000000000001,0.474,0.474,-158,15,0.044533967971802,22.32953226,23.090376585599998,0.03407345558074835
137,311,Arms Trafficker,Roar: Shuffle a random enchanted weapon into your deck.,neutral,common,,2,1,4,creature,genesis,0.0,0.40399999999999997,0.40399999999999997,-15,32,0.043838381767273005,0.27834597,0.2871853524,0.03175681832217648
138,314,Warp Engineer,Roar: Choose a card that costs no more than your total unlocked mana gems. Reduce its cost by 2.,magic,common,,2,1,3,creature,genesis,0.04,0.488,0.488,2,91,0.15356051921844,1.4447481300000002,1.4939984231999999,0.034089189788395584
139,315,Lord of Whispers,"Hidden. Flank.<br>When this creature damages your opponent, add a copy of a card from your opponent's deck to your hand.",deception,legendary,,4,2,4,creature,genesis,0.005,0.484,0.484,27,2,-0.019561588764191,30.66665679,31.712349167999996,0.03409867548199716
140,316,Well of Power,"Remove a mana lock, draw a card, and give your god protected.",magic,rare,,5,0,0,spell,genesis,0.002,0.445,0.445,84,11,0.063309192657471,1.37258436,1.4193018071999999,0.03403612088367364
141,317,Inquisitor's Summons,"Summon Acolytes until you have as many creatures as your opponent, then give the Acolytes frontline.",light,common,,5,0,0,spell,genesis,0.013999999999999999,0.47,0.47,-57,42,-0.069660186767578,0.27098232,0.2805419808,0.03527780262564724
142,25,"Odin, Endless War","At the end of each turn, summon a Foolhardy Beserker.<br>Roar: Pick one —<br>· Give +5/+3 to a friendly creature, or<br>· Give +3/+10 to a random creature in your hand.",war,legendary,viking,8,5,5,creature,genesis,0.003,0.509,0.509,-74,4,0.13405907154083,30.30731067,31.340518667999994,0.03409104850146688
143,42,Dread Pirate,Roar: Give +1/-1 to a creature.,neutral,common,,2,2,2,creature,genesis,0.001,0.513,0.513,-153,46,0.051154851913451996,0.49189182,0.5079700403999999,0.03268649679923515
144,319,"Griffith, The Chosen",Protected. Ward.<br>Roar: Set the strength of all other creatures with strength 4 or more to 1.,light,legendary,,7,6,7,creature,genesis,0.004,0.513,0.513,6,4,0.00089752674102783,36.9066138,38.1647155716,0.03408878902891915
145,328,Angelic Veteran,"Whenever you summon a creature with 2 strength, give it protected.",light,rare,aether,4,2,4,creature,genesis,0.005,0.441,0.441,42,24,0.10969007015228,0.8556561300000001,0.8847582803999999,0.034011502260843804
146,329,Labyrinth Minotaur,"Roar: Pick one –<br>· Attack target enemy creature, or<br>· Gain hidden for 1 turn.",deception,epic,,6,4,7,creature,genesis,0.001,0.5379999999999999,0.5379999999999999,-46,5,-0.077811896800995,6.712703340000001,6.942058909199999,0.034167392417493336
147,330,Smoke Bomb,"Burn 1.<br>After this creature attacks, give it and another random friendly creature hidden for 1 turn.",deception,common,atlantean,4,4,5,creature,genesis,0.002,0.424,0.424,61,38,0.14272952079773002,0.24741864,0.2557863324,0.03381997573020362
148,331,Identity Thief,Roar: Pull an enemy creature from the board and put it into your opponent's hand. Create a copy of it and put it in your hand.,deception,epic,guild,7,4,4,creature,genesis,0.002,0.469,0.469,-38,6,0.00073683261871338,7.74066888,8.004436488,0.034075557563443964
149,332,Heads or Tails,Randomly either both gods take 4 damage or just the opposing god takes 3 damage.,deception,common,,2,0,0,spell,genesis,0.005,0.517,0.517,71,62,0.10690391063690001,0.3387279,0.3502478052,0.034009318984352804
150,333,Needle-Fang Chameleon,Hidden for 1 turn.<br>Creatures damaged by this creature get burn +1.,deception,rare,wild,1,2,2,creature,genesis,0.003,0.535,0.535,19,36,0.023520231246948,1.46536635,1.5155811179999998,0.03426772288035671
151,334,Sharpen,Give +3 strength to your relic and to target friendly creature for their next attack.,war,common,,2,0,0,spell,genesis,0.033,0.486,0.486,25,140,0.05734395980835,1.58760294,1.6415738172,0.03399519857276155
152,335,Reborn Pharaoh,"Roar: Give a random other Anubian ""Afterlife: Pull this creature from the void into your hand.""",death,rare,anubian,3,3,2,creature,genesis,0.003,0.442,0.442,70,21,0.0034325122833251996,1.26949326,1.3130409132,0.03430317794676602
153,336,Kidnapper,"Deadly.<br>After Kidnapper attacks a creature, pull the attacked creature into your hand.",deception,epic,guild,6,1,6,creature,genesis,0.002,0.40399999999999997,0.40399999999999997,16,5,0.00045096874237060997,8.34743364,8.631921113999999,0.03408083086001013
154,337,"Pandora, The Curious",Roar: Shuffle a random box into your deck.,neutral,legendary,olympian,4,2,5,creature,genesis,0.001,0.444,0.444,-57,2,-0.026696145534515,44.9477196,46.47957268679999,0.03408077429583305
155,338,Fill the Coffers,"Add a random spell, creature, and relic from your opponent's god to your hand.",deception,epic,,6,0,0,spell,genesis,0.0,0.369,0.369,20,78,0.069511890411377,3.6111339600000005,3.7349630063999997,0.03429090356980252
156,339,"Locusta, Solution Expert",Deadly.<br>Roar: Give a creature +3/-3.,neutral,legendary,guild,6,2,4,creature,genesis,0.0,0.31,0.31,26,1,-0.016359448432922,19.2485811,19.904863377599998,0.03409509896809999
157,339,"Locusta, Solution Expert",Deadly.<br>Roar: Give a creature +3/-3.,neutral,legendary,guild,6,2,4,creature,genesis,0.0,0.31,0.31,26,1,-0.016359448432922,19.2485811,19.904863377599998,0.03409509896809999
158,339,"Locusta, Solution Expert",Deadly.<br>Roar: Give a creature +3/-3.,neutral,legendary,guild,6,2,4,creature,genesis,0.0,0.31,0.31,26,1,-0.016359448432922,19.2485811,19.904863377599998,0.03409509896809999
159,339,"Locusta, Solution Expert",Deadly.<br>Roar: Give a creature +3/-3.,neutral,legendary,guild,6,2,4,creature,genesis,0.0,0.31,0.31,26,1,-0.016359448432922,19.2485811,19.904863377599998,0.03409509896809999
160,339,"Locusta, Solution Expert",Deadly.<br>Roar: Give a creature +3/-3.,neutral,legendary,guild,6,2,4,creature,genesis,0.0,0.31,0.31,26,1,-0.016359448432922,19.2485811,19.904863377599998,0.03409509896809999
161,340,Back-Alley Vendor,"Roar: Replace all anims, enchanted weapons, and runes in your hand with random legendary cards.",neutral,rare,,1,1,2,creature,genesis,0.001,0.41600000000000004,0.41600000000000004,16,27,-0.012351512908936,2.07213111,2.1430326924,0.034216745290793826
162,341,Merchant Prince,Roar: Reduce the cost of all cards in your hand that did not start in your deck by 1.,deception,rare,guild,4,2,4,creature,genesis,0.003,0.444,0.44299999999999995,-12,16,-0.09512829780578601,1.41234807,1.4607815651999998,0.03429288872112088
163,342,Avatar of Deception,Hidden.<br>Roar: A random enemy creature becomes confused and goes to sleep.,deception,legendary,,4,4,4,creature,genesis,0.016,0.529,0.529,68,9,0.0061731338500977,80.2490577,82.9842716484,0.034084063125391716
164,343,"Deception, Unshrouded",Each enemy creature goes to sleep.<br>Change your god power to Larceny.,deception,legendary,,7,0,0,spell,genesis,0.006,0.46799999999999997,0.46799999999999997,5,16,0.018778562545776,28.67699856,29.6539616232,0.034067828303437325
165,354,Sucella,"At the end of your turn, each other friendly creature gains +2/+2 and becomes confused.",nature,legendary,,7,4,4,creature,genesis,0.001,0.418,0.418,-44,1,-0.11290824413299999,19.19114463,19.845106084799998,0.03407620897076202
166,355,Eager Gryphon,"Whenever your opponent casts a spell, this creature gains +2 strength.",neutral,common,,2,2,3,creature,genesis,0.001,0.43799999999999994,0.43799999999999994,64,51,0.074613213539124,0.24741864,0.255654126,0.03328563280438364
167,356,Jungle Shepherd,"Backline.<br>Whenever you summon a friendly creature with strength 2 or less, add a random Anim to your hand. The Anim costs 1 extra mana.",light,rare,amazon,3,1,1,creature,genesis,0.001,0.451,0.451,-1,20,0.019638299942017,0.56700105,0.5859718164,0.0334580798395346
168,357,Myrto's Daughter,"Blitz.<br>Roar: Pick one –<br>· This creature gets +2/+2, or<br>· Another random friendly Amazon gets +4/+3.",nature,rare,amazon,5,2,2,creature,genesis,0.015,0.513,0.513,73,52,0.027002692222595003,6.81432171,6.84498636,0.004500029688207998
169,358,Avatar of Magic,"Protected. Ward. <br>Spell boost +2.<br>Whenever you cast a spell, add a copy of Beam to your hand that costs 1 mana.",magic,legendary,,9,9,9,creature,genesis,0.006999999999999999,0.516,0.516,-109,3,-0.00049281120300293,63.86199099,66.03917905079999,0.034092079295506235
170,360,Black Rhino,"Confused.<br>Roar: Pick one. This creature gets –<br>· +2 strength and twin strike, or<br>· +3 health and frontline.",nature,common,wild,6,5,5,creature,genesis,0.016,0.47700000000000004,0.47700000000000004,-57,23,-0.024647653102875,0.8365106400000001,0.8648612171999999,0.033891472318869464
171,361,Loam Naturalist,"At the end of your turn, remove 2 random cards from your void and add a random Nature card to your hand.",nature,rare,mystic,2,1,1,creature,genesis,0.002,0.447,0.447,-9,18,-0.005415678024292,0.73047408,0.7552951632,0.0339794167645209
172,362,Dimension Door,Draw a card and reduce its mana cost by 1 if it costs less than your unlocked mana gems.,magic,common,,1,0,0,spell,genesis,0.051,0.509,0.509,-136,50,-0.022852778434753,1.4800936500000001,1.5305204412,0.034070000367882006
173,364,"Magic, Unburdened",Transform each enemy creature into 1/1 Rats.<br>Change your god power to Seer.,magic,legendary,,8,0,0,spell,genesis,0.006,0.48,0.48,32,1,-0.055824935436249,32.86102449,33.981539817599995,0.0340986121093389
174,365,"Hippolyta, Divided","Roar: Pick one. This creature gets –<br>· +1/+4 and Olympian, or<br>· blitz, protected, and Amazon.",nature,legendary,,6,4,5,creature,genesis,0.002,0.504,0.504,-81,3,0.008332371711731,32.06280483,33.15488625,0.03406069511979123
175,373,O Fortuna,Deal 4 damage to target enemy creature and its god.<br>Give protected and ward to your god.<br>Draw four cards.,magic,rare,,8,0,0,spell,genesis,0.003,0.508,0.508,69,35,-0.025600075721740997,1.4005662300000001,1.448155854,0.03397884582723358
176,374,Backstreet Bouncer,Afterlife: Add a random rune to your hand.,neutral,common,guild,1,1,1,creature,genesis,0.002,0.442,0.442,14,86,0.060457110404968005,0.36376431,0.37682129159999994,0.03589406998174165
177,375,Jaguar Rider,Flank.,neutral,common,amazon,4,6,3,creature,genesis,0.001,0.442,0.442,25,16,-0.041325867176056,0.23710953,0.24567254279999998,0.036114165466061034
178,376,Iron-tooth Goblin,Roar: Remove 3 durability from your opponent's relic.,neutral,common,guild,2,2,2,creature,genesis,0.07200000000000001,0.524,0.527,19,147,0.023087739944457997,5.28120978,5.4613472292,0.03410912588289573
179,377,Jackal,Roar: This creature gets +1 strength for each creature that died this turn.,neutral,common,wild,2,2,2,creature,genesis,0.0,0.446,0.446,44,13,0.021869540214539,0.24300045,0.2506633344,0.031534445306582705
180,1020,Zealous March,Summon four 2/2 Acolytes with protected.,light,rare,,7,0,0,spell,core,0.11699999999999999,0.461,0.46,-25,32,0.10121178627014,0.16052757,0.1659851352,0.03399768151975381
181,27,Ashen Drake,"Roar: Deal 4 damage to an enemy creature, and 4 more damage, split randomly among other enemy characters.",neutral,epic,dragon,7,6,5,creature,genesis,0.002,0.505,0.505,27,7,0.031076908111572,38.41174386,39.7201238676,0.03406197886689751
182,1008,Rapture Dance,Deal damage to each enemy creature equal to the number of enemy creatures on the board.,deception,common,,6,0,0,spell,core,0.7759999999999999,0.489,0.48700000000000004,-1,796,-0.20913755893706998,0.14580026999999998,0.151045812,0.035977587695825396
183,1009,Netherwarp,Transform a creature into a 3/3 Netherbeast.,death,common,,4,0,0,spell,core,0.013000000000000001,0.4,0.4,-53,31,0.65140128135681,0.08247288,0.08553754079999999,0.037159619016578466
184,1010,Blackblood Blast,Destroy all creatures.<br>Deal 8 damage to your god.,death,common,,6,0,0,spell,core,0.042,0.45,0.45,-30,35,0.059783101081848006,0.06038193,0.06309550439999999,0.04494017332668876
